date,tenor,side,rate
2002-03-21,1D,PRIBID,4.16
2002-03-21,1D,PRIBOR,4.25
2002-03-21,1M,PRIBID,4.2
2002-03-21,1M,PRIBOR,4.29
2002-03-21,1W,PRIBID,4.2
2002-03-21,1W,PRIBOR,4.29
2002-03-21,1Y,PRIBID,4.47
2002-03-21,1Y,PRIBOR,4.56
2002-03-21,2M,PRIBID,4.21
2002-03-21,2M,PRIBOR,4.3
2002-03-21,2W,PRIBID,4.2
2002-03-21,2W,PRIBOR,4.29
2002-03-21,3M,PRIBID,4.22
2002-03-21,3M,PRIBOR,4.31
2002-03-21,6M,PRIBID,4.26
2002-03-21,6M,PRIBOR,4.35
2002-03-21,9M,PRIBID,4.36
2002-03-21,9M,PRIBOR,4.46
2002-03-22,1D,PRIBID,4.18
2002-03-22,1D,PRIBOR,4.27
2002-03-22,1M,PRIBID,4.19
2002-03-22,1M,PRIBOR,4.29
2002-03-22,1W,PRIBID,4.2
2002-03-22,1W,PRIBOR,4.29
2002-03-22,1Y,PRIBID,4.48
2002-03-22,1Y,PRIBOR,4.58
2002-03-22,2M,PRIBID,4.2
2002-03-22,2M,PRIBOR,4.3
2002-03-22,2W,PRIBID,4.2
2002-03-22,2W,PRIBOR,4.29
2002-03-22,3M,PRIBID,4.21
2002-03-22,3M,PRIBOR,4.31
2002-03-22,6M,PRIBID,4.26
2002-03-22,6M,PRIBOR,4.36
2002-03-22,9M,PRIBID,4.37
2002-03-22,9M,PRIBOR,4.47
2002-03-25,1D,PRIBID,4.17
2002-03-25,1D,PRIBOR,4.25
2002-03-25,1M,PRIBID,4.19
2002-03-25,1M,PRIBOR,4.29
2002-03-25,1W,PRIBID,4.2
2002-03-25,1W,PRIBOR,4.28
2002-03-25,1Y,PRIBID,4.49
2002-03-25,1Y,PRIBOR,4.59
2002-03-25,2M,PRIBID,4.2
2002-03-25,2M,PRIBOR,4.3
2002-03-25,2W,PRIBID,4.2
2002-03-25,2W,PRIBOR,4.29
2002-03-25,3M,PRIBID,4.21
2002-03-25,3M,PRIBOR,4.31
2002-03-25,6M,PRIBID,4.27
2002-03-25,6M,PRIBOR,4.36
2002-03-25,9M,PRIBID,4.38
2002-03-25,9M,PRIBOR,4.48
2002-03-26,1D,PRIBID,4.16
2002-03-26,1D,PRIBOR,4.25
2002-03-26,1M,PRIBID,4.19
2002-03-26,1M,PRIBOR,4.29
2002-03-26,1W,PRIBID,4.2
2002-03-26,1W,PRIBOR,4.28
2002-03-26,1Y,PRIBID,4.5
2002-03-26,1Y,PRIBOR,4.6
2002-03-26,2M,PRIBID,4.2
2002-03-26,2M,PRIBOR,4.3
2002-03-26,2W,PRIBID,4.2
2002-03-26,2W,PRIBOR,4.29
2002-03-26,3M,PRIBID,4.21
2002-03-26,3M,PRIBOR,4.31
2002-03-26,6M,PRIBID,4.27
2002-03-26,6M,PRIBOR,4.37
2002-03-26,9M,PRIBID,4.38
2002-03-26,9M,PRIBOR,4.48
2002-03-27,1D,PRIBID,4.17
2002-03-27,1D,PRIBOR,4.26
2002-03-27,1M,PRIBID,4.19
2002-03-27,1M,PRIBOR,4.29
2002-03-27,1W,PRIBID,4.19
2002-03-27,1W,PRIBOR,4.28
2002-03-27,1Y,PRIBID,4.51
2002-03-27,1Y,PRIBOR,4.6
2002-03-27,2M,PRIBID,4.2
2002-03-27,2M,PRIBOR,4.29
2002-03-27,2W,PRIBID,4.19
2002-03-27,2W,PRIBOR,4.28
2002-03-27,3M,PRIBID,4.21
2002-03-27,3M,PRIBOR,4.3
2002-03-27,6M,PRIBID,4.27
2002-03-27,6M,PRIBOR,4.37
2002-03-27,9M,PRIBID,4.39
2002-03-27,9M,PRIBOR,4.48
2002-03-28,1D,PRIBID,4.19
2002-03-28,1D,PRIBOR,4.28
2002-03-28,1M,PRIBID,4.19
2002-03-28,1M,PRIBOR,4.29
2002-03-28,1W,PRIBID,4.19
2002-03-28,1W,PRIBOR,4.28
2002-03-28,1Y,PRIBID,4.5
2002-03-28,1Y,PRIBOR,4.59
2002-03-28,2M,PRIBID,4.2
2002-03-28,2M,PRIBOR,4.29
2002-03-28,2W,PRIBID,4.2
2002-03-28,2W,PRIBOR,4.28
2002-03-28,3M,PRIBID,4.21
2002-03-28,3M,PRIBOR,4.3
2002-03-28,6M,PRIBID,4.27
2002-03-28,6M,PRIBOR,4.37
2002-03-28,9M,PRIBID,4.38
2002-03-28,9M,PRIBOR,4.48
2002-03-29,1D,PRIBID,4.17
2002-03-29,1D,PRIBOR,4.26
2002-03-29,1M,PRIBID,4.19
2002-03-29,1M,PRIBOR,4.29
2002-03-29,1W,PRIBID,4.19
2002-03-29,1W,PRIBOR,4.28
2002-03-29,1Y,PRIBID,4.49
2002-03-29,1Y,PRIBOR,4.58
2002-03-29,2M,PRIBID,4.2
2002-03-29,2M,PRIBOR,4.29
2002-03-29,2W,PRIBID,4.2
2002-03-29,2W,PRIBOR,4.28
2002-03-29,3M,PRIBID,4.21
2002-03-29,3M,PRIBOR,4.3
2002-03-29,6M,PRIBID,4.27
2002-03-29,6M,PRIBOR,4.37
2002-03-29,9M,PRIBID,4.38
2002-03-29,9M,PRIBOR,4.48
2002-04-02,1D,PRIBID,4.17
2002-04-02,1D,PRIBOR,4.25
2002-04-02,1M,PRIBID,4.2
2002-04-02,1M,PRIBOR,4.29
2002-04-02,1W,PRIBID,4.2
2002-04-02,1W,PRIBOR,4.28
2002-04-02,1Y,PRIBID,4.49
2002-04-02,1Y,PRIBOR,4.58
2002-04-02,2M,PRIBID,4.2
2002-04-02,2M,PRIBOR,4.29
2002-04-02,2W,PRIBID,4.19
2002-04-02,2W,PRIBOR,4.28
2002-04-02,3M,PRIBID,4.21
2002-04-02,3M,PRIBOR,4.3
2002-04-02,6M,PRIBID,4.27
2002-04-02,6M,PRIBOR,4.37
2002-04-02,9M,PRIBID,4.39
2002-04-02,9M,PRIBOR,4.48
2002-04-03,1D,PRIBID,4.17
2002-04-03,1D,PRIBOR,4.26
2002-04-03,1M,PRIBID,4.19
2002-04-03,1M,PRIBOR,4.29
2002-04-03,1W,PRIBID,4.19
2002-04-03,1W,PRIBOR,4.28
2002-04-03,1Y,PRIBID,4.49
2002-04-03,1Y,PRIBOR,4.58
2002-04-03,2M,PRIBID,4.2
2002-04-03,2M,PRIBOR,4.29
2002-04-03,2W,PRIBID,4.19
2002-04-03,2W,PRIBOR,4.28
2002-04-03,3M,PRIBID,4.21
2002-04-03,3M,PRIBOR,4.3
2002-04-03,6M,PRIBID,4.27
2002-04-03,6M,PRIBOR,4.37
2002-04-03,9M,PRIBID,4.38
2002-04-03,9M,PRIBOR,4.48
2002-04-04,1D,PRIBID,4.18
2002-04-04,1D,PRIBOR,4.27
2002-04-04,1M,PRIBID,4.2
2002-04-04,1M,PRIBOR,4.29
2002-04-04,1W,PRIBID,4.2
2002-04-04,1W,PRIBOR,4.29
2002-04-04,1Y,PRIBID,4.46
2002-04-04,1Y,PRIBOR,4.55
2002-04-04,2M,PRIBID,4.2
2002-04-04,2M,PRIBOR,4.29
2002-04-04,2W,PRIBID,4.2
2002-04-04,2W,PRIBOR,4.29
2002-04-04,3M,PRIBID,4.21
2002-04-04,3M,PRIBOR,4.3
2002-04-04,6M,PRIBID,4.27
2002-04-04,6M,PRIBOR,4.37
2002-04-04,9M,PRIBID,4.37
2002-04-04,9M,PRIBOR,4.46
2002-04-05,1D,PRIBID,4.17
2002-04-05,1D,PRIBOR,4.26
2002-04-05,1M,PRIBID,4.19
2002-04-05,1M,PRIBOR,4.28
2002-04-05,1W,PRIBID,4.19
2002-04-05,1W,PRIBOR,4.28
2002-04-05,1Y,PRIBID,4.37
2002-04-05,1Y,PRIBOR,4.47
2002-04-05,2M,PRIBID,4.19
2002-04-05,2M,PRIBOR,4.29
2002-04-05,2W,PRIBID,4.19
2002-04-05,2W,PRIBOR,4.28
2002-04-05,3M,PRIBID,4.2
2002-04-05,3M,PRIBOR,4.29
2002-04-05,6M,PRIBID,4.24
2002-04-05,6M,PRIBOR,4.33
2002-04-05,9M,PRIBID,4.27
2002-04-05,9M,PRIBOR,4.37
2002-04-08,1D,PRIBID,4.18
2002-04-08,1D,PRIBOR,4.26
2002-04-08,1M,PRIBID,4.19
2002-04-08,1M,PRIBOR,4.28
2002-04-08,1W,PRIBID,4.19
2002-04-08,1W,PRIBOR,4.28
2002-04-08,1Y,PRIBID,4.37
2002-04-08,1Y,PRIBOR,4.46
2002-04-08,2M,PRIBID,4.19
2002-04-08,2M,PRIBOR,4.29
2002-04-08,2W,PRIBID,4.19
2002-04-08,2W,PRIBOR,4.28
2002-04-08,3M,PRIBID,4.2
2002-04-08,3M,PRIBOR,4.29
2002-04-08,6M,PRIBID,4.23
2002-04-08,6M,PRIBOR,4.33
2002-04-08,9M,PRIBID,4.27
2002-04-08,9M,PRIBOR,4.37
2002-04-09,1D,PRIBID,4.18
2002-04-09,1D,PRIBOR,4.26
2002-04-09,1M,PRIBID,4.19
2002-04-09,1M,PRIBOR,4.28
2002-04-09,1W,PRIBID,4.19
2002-04-09,1W,PRIBOR,4.28
2002-04-09,1Y,PRIBID,4.34
2002-04-09,1Y,PRIBOR,4.44
2002-04-09,2M,PRIBID,4.19
2002-04-09,2M,PRIBOR,4.28
2002-04-09,2W,PRIBID,4.19
2002-04-09,2W,PRIBOR,4.28
2002-04-09,3M,PRIBID,4.19
2002-04-09,3M,PRIBOR,4.28
2002-04-09,6M,PRIBID,4.22
2002-04-09,6M,PRIBOR,4.32
2002-04-09,9M,PRIBID,4.25
2002-04-09,9M,PRIBOR,4.35
2002-04-10,1D,PRIBID,4.18
2002-04-10,1D,PRIBOR,4.27
2002-04-10,1M,PRIBID,4.17
2002-04-10,1M,PRIBOR,4.26
2002-04-10,1W,PRIBID,4.18
2002-04-10,1W,PRIBOR,4.27
2002-04-10,1Y,PRIBID,4.25
2002-04-10,1Y,PRIBOR,4.34
2002-04-10,2M,PRIBID,4.17
2002-04-10,2M,PRIBOR,4.26
2002-04-10,2W,PRIBID,4.18
2002-04-10,2W,PRIBOR,4.27
2002-04-10,3M,PRIBID,4.16
2002-04-10,3M,PRIBOR,4.25
2002-04-10,6M,PRIBID,4.15
2002-04-10,6M,PRIBOR,4.24
2002-04-10,9M,PRIBID,4.19
2002-04-10,9M,PRIBOR,4.29
2002-04-11,1D,PRIBID,4.18
2002-04-11,1D,PRIBOR,4.27
2002-04-11,1M,PRIBID,4.17
2002-04-11,1M,PRIBOR,4.26
2002-04-11,1W,PRIBID,4.18
2002-04-11,1W,PRIBOR,4.28
2002-04-11,1Y,PRIBID,4.25
2002-04-11,1Y,PRIBOR,4.35
2002-04-11,2M,PRIBID,4.16
2002-04-11,2M,PRIBOR,4.26
2002-04-11,2W,PRIBID,4.18
2002-04-11,2W,PRIBOR,4.28
2002-04-11,3M,PRIBID,4.16
2002-04-11,3M,PRIBOR,4.26
2002-04-11,6M,PRIBID,4.17
2002-04-11,6M,PRIBOR,4.27
2002-04-11,9M,PRIBID,4.19
2002-04-11,9M,PRIBOR,4.29
2002-04-12,1D,PRIBID,4.18
2002-04-12,1D,PRIBOR,4.26
2002-04-12,1M,PRIBID,4.17
2002-04-12,1M,PRIBOR,4.26
2002-04-12,1W,PRIBID,4.19
2002-04-12,1W,PRIBOR,4.28
2002-04-12,1Y,PRIBID,4.23
2002-04-12,1Y,PRIBOR,4.33
2002-04-12,2M,PRIBID,4.17
2002-04-12,2M,PRIBOR,4.26
2002-04-12,2W,PRIBID,4.18
2002-04-12,2W,PRIBOR,4.28
2002-04-12,3M,PRIBID,4.16
2002-04-12,3M,PRIBOR,4.25
2002-04-12,6M,PRIBID,4.15
2002-04-12,6M,PRIBOR,4.25
2002-04-12,9M,PRIBID,4.18
2002-04-12,9M,PRIBOR,4.27
2002-04-15,1D,PRIBID,4.17
2002-04-15,1D,PRIBOR,4.25
2002-04-15,1M,PRIBID,4.16
2002-04-15,1M,PRIBOR,4.26
2002-04-15,1W,PRIBID,4.18
2002-04-15,1W,PRIBOR,4.28
2002-04-15,1Y,PRIBID,4.23
2002-04-15,1Y,PRIBOR,4.33
2002-04-15,2M,PRIBID,4.16
2002-04-15,2M,PRIBOR,4.26
2002-04-15,2W,PRIBID,4.18
2002-04-15,2W,PRIBOR,4.28
2002-04-15,3M,PRIBID,4.16
2002-04-15,3M,PRIBOR,4.25
2002-04-15,6M,PRIBID,4.15
2002-04-15,6M,PRIBOR,4.25
2002-04-15,9M,PRIBID,4.17
2002-04-15,9M,PRIBOR,4.27
2002-04-16,1D,PRIBID,4.16
2002-04-16,1D,PRIBOR,4.25
2002-04-16,1M,PRIBID,4.18
2002-04-16,1M,PRIBOR,4.27
2002-04-16,1W,PRIBID,4.18
2002-04-16,1W,PRIBOR,4.27
2002-04-16,1Y,PRIBID,4.27
2002-04-16,1Y,PRIBOR,4.37
2002-04-16,2M,PRIBID,4.18
2002-04-16,2M,PRIBOR,4.27
2002-04-16,2W,PRIBID,4.19
2002-04-16,2W,PRIBOR,4.28
2002-04-16,3M,PRIBID,4.18
2002-04-16,3M,PRIBOR,4.27
2002-04-16,6M,PRIBID,4.18
2002-04-16,6M,PRIBOR,4.28
2002-04-16,9M,PRIBID,4.21
2002-04-16,9M,PRIBOR,4.31
2002-04-17,1D,PRIBID,4.16
2002-04-17,1D,PRIBOR,4.25
2002-04-17,1M,PRIBID,4.18
2002-04-17,1M,PRIBOR,4.27
2002-04-17,1W,PRIBID,4.18
2002-04-17,1W,PRIBOR,4.27
2002-04-17,1Y,PRIBID,4.28
2002-04-17,1Y,PRIBOR,4.38
2002-04-17,2M,PRIBID,4.18
2002-04-17,2M,PRIBOR,4.27
2002-04-17,2W,PRIBID,4.18
2002-04-17,2W,PRIBOR,4.27
2002-04-17,3M,PRIBID,4.17
2002-04-17,3M,PRIBOR,4.27
2002-04-17,6M,PRIBID,4.18
2002-04-17,6M,PRIBOR,4.28
2002-04-17,9M,PRIBID,4.22
2002-04-17,9M,PRIBOR,4.31
2002-04-18,1D,PRIBID,4.15
2002-04-18,1D,PRIBOR,4.24
2002-04-18,1M,PRIBID,4.18
2002-04-18,1M,PRIBOR,4.27
2002-04-18,1W,PRIBID,4.18
2002-04-18,1W,PRIBOR,4.27
2002-04-18,1Y,PRIBID,4.3
2002-04-18,1Y,PRIBOR,4.39
2002-04-18,2M,PRIBID,4.18
2002-04-18,2M,PRIBOR,4.27
2002-04-18,2W,PRIBID,4.18
2002-04-18,2W,PRIBOR,4.27
2002-04-18,3M,PRIBID,4.18
2002-04-18,3M,PRIBOR,4.27
2002-04-18,6M,PRIBID,4.18
2002-04-18,6M,PRIBOR,4.28
2002-04-18,9M,PRIBID,4.22
2002-04-18,9M,PRIBOR,4.32
2002-04-19,1D,PRIBID,4.13
2002-04-19,1D,PRIBOR,4.22
2002-04-19,1M,PRIBID,4.18
2002-04-19,1M,PRIBOR,4.27
2002-04-19,1W,PRIBID,4.18
2002-04-19,1W,PRIBOR,4.27
2002-04-19,1Y,PRIBID,4.29
2002-04-19,1Y,PRIBOR,4.39
2002-04-19,2M,PRIBID,4.18
2002-04-19,2M,PRIBOR,4.27
2002-04-19,2W,PRIBID,4.18
2002-04-19,2W,PRIBOR,4.27
2002-04-19,3M,PRIBID,4.17
2002-04-19,3M,PRIBOR,4.27
2002-04-19,6M,PRIBID,4.18
2002-04-19,6M,PRIBOR,4.28
2002-04-19,9M,PRIBID,4.22
2002-04-19,9M,PRIBOR,4.32
2002-04-22,1D,PRIBID,4.15
2002-04-22,1D,PRIBOR,4.24
2002-04-22,1M,PRIBID,4.18
2002-04-22,1M,PRIBOR,4.27
2002-04-22,1W,PRIBID,4.18
2002-04-22,1W,PRIBOR,4.28
2002-04-22,1Y,PRIBID,4.3
2002-04-22,1Y,PRIBOR,4.39
2002-04-22,2M,PRIBID,4.18
2002-04-22,2M,PRIBOR,4.27
2002-04-22,2W,PRIBID,4.18
2002-04-22,2W,PRIBOR,4.28
2002-04-22,3M,PRIBID,4.18
2002-04-22,3M,PRIBOR,4.27
2002-04-22,6M,PRIBID,4.19
2002-04-22,6M,PRIBOR,4.28
2002-04-22,9M,PRIBID,4.23
2002-04-22,9M,PRIBOR,4.33
2002-04-23,1D,PRIBID,4.12
2002-04-23,1D,PRIBOR,4.22
2002-04-23,1M,PRIBID,4.18
2002-04-23,1M,PRIBOR,4.28
2002-04-23,1W,PRIBID,4.18
2002-04-23,1W,PRIBOR,4.28
2002-04-23,1Y,PRIBID,4.29
2002-04-23,1Y,PRIBOR,4.38
2002-04-23,2M,PRIBID,4.18
2002-04-23,2M,PRIBOR,4.27
2002-04-23,2W,PRIBID,4.18
2002-04-23,2W,PRIBOR,4.28
2002-04-23,3M,PRIBID,4.18
2002-04-23,3M,PRIBOR,4.27
2002-04-23,6M,PRIBID,4.18
2002-04-23,6M,PRIBOR,4.28
2002-04-23,9M,PRIBID,4.22
2002-04-23,9M,PRIBOR,4.32
2002-04-24,1D,PRIBID,4.12
2002-04-24,1D,PRIBOR,4.22
2002-04-24,1M,PRIBID,4.18
2002-04-24,1M,PRIBOR,4.28
2002-04-24,1W,PRIBID,4.18
2002-04-24,1W,PRIBOR,4.28
2002-04-24,1Y,PRIBID,4.29
2002-04-24,1Y,PRIBOR,4.38
2002-04-24,2M,PRIBID,4.18
2002-04-24,2M,PRIBOR,4.27
2002-04-24,2W,PRIBID,4.18
2002-04-24,2W,PRIBOR,4.28
2002-04-24,3M,PRIBID,4.18
2002-04-24,3M,PRIBOR,4.27
2002-04-24,6M,PRIBID,4.18
2002-04-24,6M,PRIBOR,4.28
2002-04-24,9M,PRIBID,4.22
2002-04-24,9M,PRIBOR,4.32
2002-04-25,1D,PRIBID,4.15
2002-04-25,1D,PRIBOR,4.25
2002-04-25,1M,PRIBID,4.18
2002-04-25,1M,PRIBOR,4.27
2002-04-25,1W,PRIBID,4.18
2002-04-25,1W,PRIBOR,4.28
2002-04-25,1Y,PRIBID,4.28
2002-04-25,1Y,PRIBOR,4.38
2002-04-25,2M,PRIBID,4.18
2002-04-25,2M,PRIBOR,4.27
2002-04-25,2W,PRIBID,4.18
2002-04-25,2W,PRIBOR,4.28
2002-04-25,3M,PRIBID,4.18
2002-04-25,3M,PRIBOR,4.27
2002-04-25,6M,PRIBID,4.18
2002-04-25,6M,PRIBOR,4.27
2002-04-25,9M,PRIBID,4.22
2002-04-25,9M,PRIBOR,4.31
2002-04-26,1D,PRIBID,3.68
2002-04-26,1D,PRIBOR,3.77
2002-04-26,1M,PRIBID,3.72
2002-04-26,1M,PRIBOR,3.81
2002-04-26,1W,PRIBID,3.71
2002-04-26,1W,PRIBOR,3.8
2002-04-26,1Y,PRIBID,3.98
2002-04-26,1Y,PRIBOR,4.08
2002-04-26,2M,PRIBID,3.72
2002-04-26,2M,PRIBOR,3.81
2002-04-26,2W,PRIBID,3.71
2002-04-26,2W,PRIBOR,3.81
2002-04-26,3M,PRIBID,3.73
2002-04-26,3M,PRIBOR,3.83
2002-04-26,6M,PRIBID,3.81
2002-04-26,6M,PRIBOR,3.91
2002-04-26,9M,PRIBID,3.92
2002-04-26,9M,PRIBOR,4.02
2002-04-29,1D,PRIBID,3.67
2002-04-29,1D,PRIBOR,3.76
2002-04-29,1M,PRIBID,3.72
2002-04-29,1M,PRIBOR,3.81
2002-04-29,1W,PRIBID,3.71
2002-04-29,1W,PRIBOR,3.81
2002-04-29,1Y,PRIBID,3.95
2002-04-29,1Y,PRIBOR,4.04
2002-04-29,2M,PRIBID,3.72
2002-04-29,2M,PRIBOR,3.81
2002-04-29,2W,PRIBID,3.71
2002-04-29,2W,PRIBOR,3.8
2002-04-29,3M,PRIBID,3.73
2002-04-29,3M,PRIBOR,3.82
2002-04-29,6M,PRIBID,3.8
2002-04-29,6M,PRIBOR,3.89
2002-04-29,9M,PRIBID,3.9
2002-04-29,9M,PRIBOR,3.99
2002-04-30,1D,PRIBID,3.66
2002-04-30,1D,PRIBOR,3.75
2002-04-30,1M,PRIBID,3.7
2002-04-30,1M,PRIBOR,3.8
2002-04-30,1W,PRIBID,3.71
2002-04-30,1W,PRIBOR,3.8
2002-04-30,1Y,PRIBID,3.95
2002-04-30,1Y,PRIBOR,4.05
2002-04-30,2M,PRIBID,3.7
2002-04-30,2M,PRIBOR,3.8
2002-04-30,2W,PRIBID,3.71
2002-04-30,2W,PRIBOR,3.8
2002-04-30,3M,PRIBID,3.72
2002-04-30,3M,PRIBOR,3.81
2002-04-30,6M,PRIBID,3.79
2002-04-30,6M,PRIBOR,3.88
2002-04-30,9M,PRIBID,3.89
2002-04-30,9M,PRIBOR,3.98
2002-05-02,1D,PRIBID,3.66
2002-05-02,1D,PRIBOR,3.75
2002-05-02,1M,PRIBID,3.71
2002-05-02,1M,PRIBOR,3.8
2002-05-02,1W,PRIBID,3.71
2002-05-02,1W,PRIBOR,3.8
2002-05-02,1Y,PRIBID,3.96
2002-05-02,1Y,PRIBOR,4.05
2002-05-02,2M,PRIBID,3.71
2002-05-02,2M,PRIBOR,3.81
2002-05-02,2W,PRIBID,3.71
2002-05-02,2W,PRIBOR,3.8
2002-05-02,3M,PRIBID,3.72
2002-05-02,3M,PRIBOR,3.82
2002-05-02,6M,PRIBID,3.8
2002-05-02,6M,PRIBOR,3.89
2002-05-02,9M,PRIBID,3.89
2002-05-02,9M,PRIBOR,3.99
2002-05-03,1D,PRIBID,3.66
2002-05-03,1D,PRIBOR,3.75
2002-05-03,1M,PRIBID,3.71
2002-05-03,1M,PRIBOR,3.8
2002-05-03,1W,PRIBID,3.7
2002-05-03,1W,PRIBOR,3.8
2002-05-03,1Y,PRIBID,3.95
2002-05-03,1Y,PRIBOR,4.05
2002-05-03,2M,PRIBID,3.71
2002-05-03,2M,PRIBOR,3.81
2002-05-03,2W,PRIBID,3.7
2002-05-03,2W,PRIBOR,3.8
2002-05-03,3M,PRIBID,3.72
2002-05-03,3M,PRIBOR,3.81
2002-05-03,6M,PRIBID,3.79
2002-05-03,6M,PRIBOR,3.89
2002-05-03,9M,PRIBID,3.89
2002-05-03,9M,PRIBOR,3.99
2002-05-06,1D,PRIBID,3.66
2002-05-06,1D,PRIBOR,3.76
2002-05-06,1M,PRIBID,3.71
2002-05-06,1M,PRIBOR,3.8
2002-05-06,1W,PRIBID,3.71
2002-05-06,1W,PRIBOR,3.8
2002-05-06,1Y,PRIBID,3.95
2002-05-06,1Y,PRIBOR,4.05
2002-05-06,2M,PRIBID,3.71
2002-05-06,2M,PRIBOR,3.81
2002-05-06,2W,PRIBID,3.71
2002-05-06,2W,PRIBOR,3.8
2002-05-06,3M,PRIBID,3.72
2002-05-06,3M,PRIBOR,3.82
2002-05-06,6M,PRIBID,3.79
2002-05-06,6M,PRIBOR,3.89
2002-05-06,9M,PRIBID,3.89
2002-05-06,9M,PRIBOR,3.98
2002-05-07,1D,PRIBID,3.65
2002-05-07,1D,PRIBOR,3.75
2002-05-07,1M,PRIBID,3.71
2002-05-07,1M,PRIBOR,3.81
2002-05-07,1W,PRIBID,3.71
2002-05-07,1W,PRIBOR,3.8
2002-05-07,1Y,PRIBID,3.95
2002-05-07,1Y,PRIBOR,4.05
2002-05-07,2M,PRIBID,3.72
2002-05-07,2M,PRIBOR,3.81
2002-05-07,2W,PRIBID,3.71
2002-05-07,2W,PRIBOR,3.8
2002-05-07,3M,PRIBID,3.72
2002-05-07,3M,PRIBOR,3.82
2002-05-07,6M,PRIBID,3.79
2002-05-07,6M,PRIBOR,3.89
2002-05-07,9M,PRIBID,3.89
2002-05-07,9M,PRIBOR,3.98
2002-05-09,1D,PRIBID,3.66
2002-05-09,1D,PRIBOR,3.75
2002-05-09,1M,PRIBID,3.71
2002-05-09,1M,PRIBOR,3.81
2002-05-09,1W,PRIBID,3.71
2002-05-09,1W,PRIBOR,3.8
2002-05-09,1Y,PRIBID,3.95
2002-05-09,1Y,PRIBOR,4.05
2002-05-09,2M,PRIBID,3.72
2002-05-09,2M,PRIBOR,3.81
2002-05-09,2W,PRIBID,3.71
2002-05-09,2W,PRIBOR,3.8
2002-05-09,3M,PRIBID,3.72
2002-05-09,3M,PRIBOR,3.82
2002-05-09,6M,PRIBID,3.79
2002-05-09,6M,PRIBOR,3.88
2002-05-09,9M,PRIBID,3.89
2002-05-09,9M,PRIBOR,3.98
2002-05-10,1D,PRIBID,3.66
2002-05-10,1D,PRIBOR,3.75
2002-05-10,1M,PRIBID,3.71
2002-05-10,1M,PRIBOR,3.8
2002-05-10,1W,PRIBID,3.71
2002-05-10,1W,PRIBOR,3.8
2002-05-10,1Y,PRIBID,3.95
2002-05-10,1Y,PRIBOR,4.05
2002-05-10,2M,PRIBID,3.72
2002-05-10,2M,PRIBOR,3.81
2002-05-10,2W,PRIBID,3.71
2002-05-10,2W,PRIBOR,3.8
2002-05-10,3M,PRIBID,3.72
2002-05-10,3M,PRIBOR,3.82
2002-05-10,6M,PRIBID,3.79
2002-05-10,6M,PRIBOR,3.89
2002-05-10,9M,PRIBID,3.89
2002-05-10,9M,PRIBOR,3.98
2002-05-13,1D,PRIBID,3.66
2002-05-13,1D,PRIBOR,3.75
2002-05-13,1M,PRIBID,3.71
2002-05-13,1M,PRIBOR,3.8
2002-05-13,1W,PRIBID,3.71
2002-05-13,1W,PRIBOR,3.8
2002-05-13,1Y,PRIBID,3.95
2002-05-13,1Y,PRIBOR,4.04
2002-05-13,2M,PRIBID,3.71
2002-05-13,2M,PRIBOR,3.81
2002-05-13,2W,PRIBID,3.71
2002-05-13,2W,PRIBOR,3.8
2002-05-13,3M,PRIBID,3.72
2002-05-13,3M,PRIBOR,3.81
2002-05-13,6M,PRIBID,3.78
2002-05-13,6M,PRIBOR,3.88
2002-05-13,9M,PRIBID,3.88
2002-05-13,9M,PRIBOR,3.97
2002-05-14,1D,PRIBID,3.65
2002-05-14,1D,PRIBOR,3.75
2002-05-14,1M,PRIBID,3.71
2002-05-14,1M,PRIBOR,3.8
2002-05-14,1W,PRIBID,3.71
2002-05-14,1W,PRIBOR,3.8
2002-05-14,1Y,PRIBID,3.95
2002-05-14,1Y,PRIBOR,4.05
2002-05-14,2M,PRIBID,3.71
2002-05-14,2M,PRIBOR,3.81
2002-05-14,2W,PRIBID,3.71
2002-05-14,2W,PRIBOR,3.8
2002-05-14,3M,PRIBID,3.72
2002-05-14,3M,PRIBOR,3.81
2002-05-14,6M,PRIBID,3.78
2002-05-14,6M,PRIBOR,3.88
2002-05-14,9M,PRIBID,3.87
2002-05-14,9M,PRIBOR,3.96
2002-05-15,1D,PRIBID,3.65
2002-05-15,1D,PRIBOR,3.74
2002-05-15,1M,PRIBID,3.71
2002-05-15,1M,PRIBOR,3.8
2002-05-15,1W,PRIBID,3.71
2002-05-15,1W,PRIBOR,3.8
2002-05-15,1Y,PRIBID,3.96
2002-05-15,1Y,PRIBOR,4.05
2002-05-15,2M,PRIBID,3.72
2002-05-15,2M,PRIBOR,3.81
2002-05-15,2W,PRIBID,3.71
2002-05-15,2W,PRIBOR,3.8
2002-05-15,3M,PRIBID,3.72
2002-05-15,3M,PRIBOR,3.82
2002-05-15,6M,PRIBID,3.78
2002-05-15,6M,PRIBOR,3.88
2002-05-15,9M,PRIBID,3.87
2002-05-15,9M,PRIBOR,3.97
2002-05-16,1D,PRIBID,3.65
2002-05-16,1D,PRIBOR,3.74
2002-05-16,1M,PRIBID,3.7
2002-05-16,1M,PRIBOR,3.8
2002-05-16,1W,PRIBID,3.7
2002-05-16,1W,PRIBOR,3.8
2002-05-16,1Y,PRIBID,3.95
2002-05-16,1Y,PRIBOR,4.05
2002-05-16,2M,PRIBID,3.71
2002-05-16,2M,PRIBOR,3.81
2002-05-16,2W,PRIBID,3.7
2002-05-16,2W,PRIBOR,3.8
